"STATION","NAME","DATE","PRCP","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-18","0.68","89","76","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-19","0.00","87","75","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-20","0.00","87","75","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-21","6.86","81","72","72","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-22","0.00","90","72","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-23","1.04","90","72","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-24","0.48","87","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-25","1.31",,,,,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-26","1.95",,,,,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-27","2.88","89","74","77","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-28","0.44","85","75","77",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-29","0.76","90","75","76",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-30","0.81","84","75","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-07-31","2.28","83","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-01","1.60","88","75","78",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-02","0.00","89","77","78",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-03","0.63","88","72","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-04","0.33","88","73","80",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-05","0.00","90","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-06","0.00","90","75","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-07","0.00","90","73","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-08","0.00","93","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-09","0.20","96","73","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-10","0.00","92","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-11","0.00","94","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-12","0.00","94","76","79",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-13","0.10","90","73","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-14","0.00","89","73","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-15","0.00","90","74","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-16","0.00","92","76","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-17","0.00","93","78","78",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-18","0.00","94","78","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-19","0.00","92","76","77",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-20","0.18","92","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-21","0.00","92","76","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-22","0.04","92","79","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-23","0.00","91","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-24","0.00","84","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-25","0.00","85","66","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-26","0.00","87","69","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-27","0.00","88","69","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-28","0.00","88","70","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-29","0.00","90","72","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-30","0.00","91","74","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-08-31","0.00","93","75","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-01","0.00","92","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-02","0.26","90","74","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-03","0.00","88","76","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-04","0.00","90","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-05","0.00","89","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-06","0.00","90","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-07","0.00","89","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-08","0.00","90","73","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-09","0.35","89","74","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-10","0.00","88","74","74",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-11","0.22","88","74","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-12","0.88","88","74","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-13","0.00","88","75","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-14","6.42",,,,,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-15","10.05",,,,,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-16","6.61",,,,,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-17","8.18",,,,,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-18","0.06","87","79","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-19","0.40","91","72","73",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-20","0.00","90","70","71",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-21","0.00","85","69","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-22","0.00","83","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-23","0.00","87","66","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-24","0.12","86","69","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-25","0.02","83","72","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-26","0.00","86","73","73","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-27","0.00","92","73","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-28","0.00","91","75","79",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-29","0.46","91","74","74",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-09-30","0.04","83","69","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-01","0.00","82","67","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-02","0.00","84","67","68",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-03","0.00","86","68","69",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-04","0.00","87","68","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-05","0.00","91","70","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-06","0.00","93","72","75",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-07","0.38","86","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-08","0.00","85","75","76",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-09","0.00","86","76","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-10","0.00","87","79","80",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-11","0.42","81","77","81",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-12","0.19","85","63","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-13","0.00","78","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-14","0.00","77","53","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-15","0.00","80","61","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-16","0.00","85","72","72",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-17","0.00","87","71","75",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-18","0.00","80","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-19","0.00","70","53","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-20","0.00","74","53","70",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-21","0.00","81","56","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-22","0.00","61","42","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-23","0.00","66","42","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-24","0.00","76","52","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-25","0.00","67","46","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-26","0.00",,"46","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-27","1.51","74","53","53",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-28","0.00","62","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-29","0.00","67","49","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-30","0.00","73","47","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-10-31","0.00","65","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-01","0.00","73","45","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-02","0.44","81","57","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-03","0.06","81","55","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-04","0.00","64","48","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-05","0.42","71","52","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-06","0.04","76","66","73",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-07","0.00","81","66","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-08","0.24","74","62","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-09","0.00","65","57","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-10","0.14","71","57","57","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-11","0.00","60","41","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-12","0.00","56","42","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-13","0.92","72","50","71","    1","    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-14","0.00","72","52","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-15","0.44","57","48","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-16","1.46","76","44","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-17","0.00","56","37","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-18","0.00","60","38","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-19","0.40","63","47","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-20","0.16","64","50","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-21","0.00","63","42","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-22","0.00","61","40","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-23","0.00","55","35","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-24","0.10","63","34","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-25","2.06","68","45","45",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-26","0.00","61","44","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-27","0.03","69","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-28","0.00","50","30","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-29","0.00","45","26","26",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-11-30","0.00","58","26","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-01","0.00","69","46","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-02","0.54","67","54","62",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-03","0.01","71","61","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-04","0.00","71","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-05","0.00","57","37","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-06","0.00","52","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-07","0.00","50","28","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-08","0.00","54","28","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-09","1.10","46","39","40","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-10","1.34","58","40","41","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-11","0.06","41","36","36","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-12","0.00","50","34","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-13","0.00","51","33","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-14","0.00","62","33","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-15","1.58","68","60","63","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-16","0.49","69","49","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-17","0.00","61","44","44",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-18","0.00","64","40","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-19","0.00","53","39","42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-20","0.00","58","42","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-21","1.04","67","58","62","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-22","0.00","68","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-23","0.00","57","34","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-24","0.00","59","34","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-25","0.00","56","31","31",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-26","0.00","54","30","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-27","0.00","52","33","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-28","0.25","64","40","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-29","0.73","68","59","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-30","0.00","69","55","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2018-12-31","0.00","59","54","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-01","0.00","70","58","67",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-02","0.41","77","55","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-03","0.00","58","56","58","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-04","0.04","66","56","57","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-05","0.49","66","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-06","0.00","61","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-07","0.00","69","43","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-08","0.00","58","52","55",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-09","0.00","73","54","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-10","0.00","58","34","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-11","0.00","43","27","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-12","0.00","44","27","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-13","0.00","51","37","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-14","0.08","60","36","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-15","0.00","42","29","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-16","0.00","48","29","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-17","0.00","56","32","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-18","0.04","54","34","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-19","0.00","59","38","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-20","0.28","69","51","60",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-21","0.00","62","27","27",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-22","0.00","35","22","26",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-23","0.00","55","24","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-24","0.80","65","41","65",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-25","1.18","67","38","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-26","0.00","52","29","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-27","0.00","56","29","30",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-28","0.00","49","30","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-29","0.00","49","32","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-30","0.00","60","33","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-01-31","0.00","47","28","29",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-01","0.00","41","28","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-02","0.00","57","32","35",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-03","0.28","56","35","53",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-04","0.00","57","47","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-05","0.00","69","41","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-06","0.00","74","41","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-07","0.00","73","40","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-08","0.00","81","60","63",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-09","0.00","77","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-10","0.00","54","32","33",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-11","0.00","53","32","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-12","0.28","60","50","52","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-13","0.04","70","52","57","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-14","0.00","62","34","34",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-15","0.00","58","33","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-16","0.12","74","55","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-17","0.00","64","40","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-18","0.00","67","40","54",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-19","0.00","70","45","45",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-20","0.02","48","40","47",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-21","0.52","64","47","51","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-22","0.00","79","51","59","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-23","0.10","59","44","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-24","0.00","57","46","55","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-25","0.00","71","43","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-26","0.00","64","37","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-27","0.00","63","39","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-02-28","0.08","72","49","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-01","0.00","73","48","48",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-02","0.20","64","48","53","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-03","0.02","66","51","51",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-04","1.36","67","51","52",,"    1",,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-05","0.26","53","35","36","    1",,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-06","0.14","43","31","32",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-07","0.00","48","28","28",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-08","0.00","57","28","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-09","0.14","62","50","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-10","0.00","66","50","66",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-11","0.00","81","61","61",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-12","0.04","74","51","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-13","0.00","63","48","56",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-14","0.00","63","48","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-15","0.00","76","49","58",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-16","0.00","73","58","59",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-17","0.00","62","40","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-18","0.00","64","39","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-19","0.00","65","39","40",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-20","0.00","60","40","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-21","0.72","62","46","50",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-22","0.00","66","46","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-23","0.00","67","39","39",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-24","0.00","68","34","38",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-25","0.00","69","34","52",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-26","0.00","79","52","57",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-27","0.08","59","36","37",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-28","0.00","60","37","41",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-29","0.00","65","37","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-30","0.00","72","43","49",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-03-31","0.00","77","49","64",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-04-01","0.00","78","43","43",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-04-02","0.12","53",,"42",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-04-03","1.01","49","36","36",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-04-04","0.00","66","36","46",,,,,,
"USC00319461","WILMINGTON 7 SE, NC US","2019-04-05","0.00","71","45","61",,,,,,
